"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-06-14 09:56:02",1163,11.758,34.92,46.74,0.02,6.58,105.71,0.09,0.09,2.959,6.21,17.63
"2022-06-14 10:56:02",1164,11.728,34.9,46.75,0.02,6.58,105.78,0.1,0.1,2.963,6.23,17.69
"2022-06-14 11:56:02",1165,11.708,34.89,46.77,0.02,6.56,105.81,0.08,0.08,2.969,6.25,17.74
"2022-06-14 13:56:02",1166,11.836,34.94,46.68,0.02,6.56,105.59,0.13,0.13,2.93,6.17,17.5
"2022-06-14 14:56:02",1167,11.89,35.02,46.72,0.02,6.57,105.63,0.09,0.09,2.931,6.15,17.45
"2022-06-14 15:56:02",1168,11.964,35.09,46.72,0.02,6.59,105.7,0.09,0.09,2.932,6.12,17.36
"2022-06-14 16:56:02",1169,12.004,35.13,46.72,0.02,6.59,105.77,0.09,0.09,2.934,6.12,17.38
"2022-06-14 17:56:02",1170,12.009,35.13,46.72,0.02,6.6,105.85,0.1,0.1,2.931,6.12,17.36
"2022-06-14 18:56:02",1171,12.011,35.12,46.71,0.02,6.61,105.9,0.09,0.09,2.932,6.08,17.26
"2022-06-14 19:56:02",1172,11.979,35.09,46.7,0.02,6.6,105.89,0.09,0.09,2.934,6.12,17.35
"2022-06-14 20:56:02",1173,11.938,35.03,46.68,0.02,6.61,106.13,0.09,0.09,2.936,6.07,17.24
"2022-06-14 21:56:02",1174,11.902,35,46.68,0.02,6.6,106.18,0.1,0.1,2.935,6.11,17.33
"2022-06-14 22:56:02",1175,11.878,34.97,46.66,0.02,6.6,106.18,0.09,0.09,2.936,6.13,17.39
"2022-06-14 23:56:02",1176,11.858,34.96,46.68,0.02,6.6,106.09,0.09,0.09,2.937,6.16,17.47
"2022-06-15 01:56:02",1177,11.846,34.95,46.68,0.02,6.57,106.23,0.09,0.09,2.92,6.16,17.48
"2022-06-15 02:56:02",1178,11.852,34.97,46.69,0.02,6.6,106.09,0.09,0.09,2.921,6.15,17.45
"2022-06-15 03:56:02",1179,11.92,35.03,46.7,0.02,6.6,106,0.09,0.09,2.922,6.15,17.46
"2022-06-15 04:56:02",1180,11.976,35.08,46.69,0.02,6.6,105.79,0.09,0.09,2.924,6.14,17.44
"2022-06-15 05:56:02",1181,11.95,35.03,46.66,0.02,6.59,105.87,0.09,0.09,2.923,6.18,17.54
"2022-06-15 06:56:02",1182,11.974,35.05,46.66,0.02,6.59,105.91,0.09,0.09,2.925,6.18,17.52
"2022-06-15 07:56:02",1183,11.993,35.07,46.66,0.02,6.59,105.84,0.1,0.1,2.926,6.17,17.5
"2022-06-15 08:56:02",1184,11.99,35.08,46.67,0.02,6.59,105.88,0.09,0.09,2.927,6.16,17.49
"2022-06-15 09:56:02",1185,12.078,35.16,46.68,0.02,6.58,105.82,0.09,0.09,2.926,6.11,17.33
"2022-06-15 10:56:02",1186,12.134,35.22,46.69,0.02,6.59,105.95,0.09,0.09,2.927,6.09,17.28
"2022-06-15 11:56:02",1187,12.172,35.25,46.7,0.02,6.6,106.06,0.08,0.08,2.926,6.09,17.29
"2022-06-15 13:56:02",1188,12.081,35.17,46.69,0.02,6.58,106.1,0.09,0.09,2.91,6.11,17.34
"2022-06-15 14:56:02",1189,12.157,35.23,46.68,0.02,6.61,106.15,0.08,0.08,2.907,6.09,17.27
"2022-06-15 15:56:02",1190,12.21,35.28,46.69,0.02,6.62,106.2,0.09,0.09,2.907,6.09,17.28
"2022-06-15 16:56:02",1191,12.243,35.32,46.69,0.02,6.63,106.3,0.08,0.08,2.907,6.06,17.19
"2022-06-15 17:56:02",1192,12.256,35.32,46.68,0.02,6.62,106.36,0.08,0.08,2.905,6.08,17.24
"2022-06-15 18:56:02",1193,12.279,35.35,46.69,0.02,6.62,106.48,0.09,0.09,2.905,6.03,17.1
"2022-06-15 19:56:02",1194,12.1,35.18,46.68,0.02,6.6,106.53,0.09,0.09,2.905,6.14,17.44
"2022-06-15 20:56:02",1195,12.059,35.08,46.6,0.02,6.6,106.65,0.09,0.09,2.905,6.25,17.75
"2022-06-15 21:56:02",1196,12.175,35.19,46.61,0.02,6.6,106.81,0.09,0.09,2.908,6.17,17.51
"2022-06-15 22:56:02",1197,12.036,35.1,46.65,0.02,6.61,106.59,0.09,0.09,2.907,6.19,17.55
"2022-06-15 23:56:02",1198,12.052,35.1,46.63,0.02,6.61,106.42,0.09,0.09,2.907,6.21,17.64
"2022-06-16 01:56:03",1199,12.058,35.12,46.65,0.02,6.59,106.4,0.12,0.12,2.921,6.17,17.52
"2022-06-16 02:56:02",1200,12.047,35.12,46.66,0.02,6.62,106.25,0.09,0.09,2.922,6.17,17.49
"2022-06-16 03:56:02",1201,12.015,35.08,46.64,0.02,6.62,106.27,0.08,0.08,2.921,6.22,17.64
"2022-06-16 04:56:02",1202,12.02,35.08,46.64,0.02,6.62,106.26,0.08,0.08,2.92,6.22,17.65
"2022-06-16 05:56:02",1203,12.049,35.1,46.64,0.02,6.62,106.29,0.1,0.1,2.918,6.23,17.67
"2022-06-16 06:56:02",1204,12.038,35.1,46.65,0.02,6.61,106.34,0.09,0.09,2.917,6.21,17.61
"2022-06-16 07:56:02",1205,11.99,35.06,46.66,0.02,6.61,106.39,0.08,0.08,2.916,6.25,17.74
"2022-06-16 08:56:02",1206,12.059,35.11,46.64,0.02,6.6,106.39,0.09,0.09,2.914,6.21,17.62
"2022-06-16 09:56:02",1207,11.919,35.02,46.68,0.02,6.6,106.49,0.08,0.08,2.913,6.23,17.68
"2022-06-16 10:56:02",1208,11.883,34.96,46.64,0.02,6.6,106.4,0.09,0.09,2.917,6.32,17.92
"2022-06-16 11:56:02",1209,12.031,35.02,46.56,0.02,6.6,106.65,0.08,0.08,2.92,6.32,17.95
"2022-06-16 13:56:02",1210,12.224,35.3,46.69,0.02,6.59,106.88,0.09,0.09,2.895,6.16,17.48
"2022-06-16 14:56:02",1211,12.278,35.37,46.72,0.02,6.62,106.77,0.09,0.09,2.9,6.15,17.45
"2022-06-16 15:56:02",1212,12.173,35.25,46.69,0.02,6.62,106.85,0.09,0.09,2.898,6.19,17.57
"2022-06-16 16:56:02",1213,12.414,35.46,46.68,0.02,6.62,107.2,0.09,0.09,2.898,6.13,17.4
"2022-06-16 17:56:02",1214,12.914,35.72,46.44,0.02,6.62,107.6,0.08,0.08,2.901,6.06,17.19
"2022-06-16 18:56:02",1215,12.649,35.6,46.6,0.02,6.62,107.79,0.08,0.08,2.903,6.09,17.28
"2022-06-16 19:56:02",1216,12.828,35.74,46.56,0.02,6.63,107.53,0.08,0.08,2.903,5.98,16.96
"2022-06-16 20:56:02",1217,13.002,35.89,46.56,0.02,6.63,107.5,0.07,0.07,2.903,5.9,16.73
"2022-06-16 21:56:02",1218,12.815,35.74,46.59,0.02,6.63,107.31,0.08,0.08,2.901,5.95,16.89
"2022-06-16 22:56:02",1219,12.955,35.86,46.58,0.02,6.63,107.36,0.08,0.08,2.9,5.89,16.7
"2022-06-16 23:56:02",1220,12.985,35.89,46.58,0.02,6.63,107.3,0.08,0.08,2.903,5.87,16.67
"2022-06-17 01:56:02",1221,12.251,35.3,46.66,0.02,6.62,107.15,0.08,0.08,2.918,6.16,17.47
"2022-06-17 02:56:02",1222,12.5,35.47,46.6,0.02,6.63,107.21,0.08,0.08,2.913,6.1,17.31
"2022-06-17 03:56:02",1223,12.157,35.21,46.65,0.02,6.63,106.81,0.09,0.09,2.907,6.21,17.64
"2022-06-17 04:56:02",1224,12.156,35.21,46.65,0.02,6.63,107.1,0.09,0.09,2.902,6.22,17.65
"2022-06-17 05:56:02",1225,12.253,35.32,46.69,0.02,6.64,107.12,0.09,0.09,2.896,6.14,17.43
"2022-06-17 06:56:02",1226,12.104,35.2,46.7,0.02,6.62,106.99,0.08,0.08,2.889,6.2,17.59
"2022-06-17 07:56:02",1227,12.167,35.26,46.7,0.02,6.6,107.21,0.08,0.08,2.884,6.18,17.54
"2022-06-17 08:56:02",1228,12.08,35.17,46.69,0.02,6.61,107.05,0.09,0.09,2.874,6.2,17.6
"2022-06-17 09:56:02",1229,11.982,35,46.58,0.02,6.61,107,0.08,0.08,2.864,6.38,18.1
"2022-06-17 10:56:02",1230,12.064,35.12,46.64,0.02,6.6,106.91,0.08,0.08,2.853,6.29,17.86
"2022-06-17 11:56:02",1231,12.29,35.28,46.59,0.02,6.61,107.37,0.08,0.08,2.842,6.27,17.81
"2022-06-17 13:56:02",1232,12.641,35.72,46.76,0.02,6.62,107.35,0.09,0.09,2.918,6.11,17.34
"2022-06-17 14:56:02",1233,12.405,35.45,46.68,0.02,6.63,106.88,0.09,0.09,2.9,6.15,17.44
"2022-06-17 15:56:02",1234,12.14,35.17,46.62,0.02,6.62,107.14,0.08,0.08,2.878,6.29,17.86
"2022-06-17 16:56:02",1235,12.377,35.44,46.69,0.02,6.65,106.97,0.08,0.08,2.873,6.15,17.44
"2022-06-17 17:56:02",1236,12.895,35.91,46.71,0.02,6.65,107.75,0.08,0.08,2.865,6.12,17.37
"2022-06-17 18:56:02",1237,12.691,35.72,46.69,0.02,6.63,107.4,0.08,0.08,2.868,6.13,17.4
"2022-06-17 19:56:02",1238,12.355,35.33,46.58,0.02,6.64,107.26,0.08,0.08,2.864,6.23,17.69
"2022-06-17 20:56:02",1239,12.563,35.52,46.59,0.02,6.64,107.45,0.09,0.09,2.861,6.18,17.54
"2022-06-17 21:56:02",1240,12.601,35.61,46.67,0.02,6.64,107.79,0.09,0.09,2.858,6.18,17.52
"2022-06-17 22:56:02",1241,13.202,36.23,46.77,0.02,6.63,107.81,0.08,0.08,2.861,6,17.03
"2022-06-17 23:56:02",1242,13.436,36.36,46.67,0.02,6.57,107.19,0.08,0.08,2.876,5.87,16.64
"2022-06-18 01:56:02",1243,12.932,35.99,46.77,0.02,6.58,107.17,0.08,0.08,2.929,5.97,16.93
"2022-06-18 02:56:02",1244,12.414,35.42,46.63,0.02,6.6,106.31,0.09,0.09,2.936,6.12,17.35
"2022-06-18 03:56:02",1245,12.325,35.34,46.63,0.02,6.61,106.2,0.09,0.09,2.934,6.08,17.26
"2022-06-18 04:56:02",1246,12.366,35.39,46.65,0.02,6.6,106.21,0.09,0.09,2.937,6.07,17.23
"2022-06-18 05:56:02",1247,12.297,35.29,46.6,0.02,6.6,105.92,0.09,0.09,2.935,6.09,17.28
"2022-06-18 06:56:02",1248,12.311,35.31,46.6,0.02,6.57,105.84,0.08,0.08,2.935,6.08,17.25
"2022-06-18 07:56:02",1249,12.651,35.62,46.61,0.02,6.58,106.02,0.08,0.08,2.941,5.98,16.96
"2022-06-18 08:56:02",1250,12.171,35.28,46.72,0.02,6.59,106.66,0.09,0.09,2.942,6.14,17.41
"2022-06-18 09:56:02",1251,11.991,35.04,46.63,0.02,6.57,106,0.09,0.09,2.944,6.2,17.59
"2022-06-18 10:56:02",1252,11.626,34.67,46.56,0.02,6.57,105.74,0.08,0.08,2.94,6.32,17.93
"2022-06-18 11:56:02",1253,10.977,34.16,46.66,0.02,6.53,105.98,0.09,0.09,2.94,6.5,18.46
"2022-06-18 13:56:02",1254,11.963,35.04,46.66,0.02,6.55,106.18,0.09,0.09,2.868,6.22,17.64
"2022-06-18 14:56:02",1255,11.575,34.71,46.68,0.02,6.56,106.13,0.09,0.09,2.865,6.36,18.04
"2022-06-18 15:56:02",1256,11.946,35.04,46.68,0.02,6.59,106.25,0.09,0.09,2.86,6.22,17.65
"2022-06-18 16:56:02",1257,12.099,35.17,46.66,0.02,6.57,106.13,0.09,0.09,2.858,6.18,17.54
"2022-06-18 17:56:02",1258,12.13,35.17,46.63,0.02,6.54,105.96,0.09,0.09,2.861,6.17,17.52
"2022-06-18 18:56:02",1259,12.035,35.12,46.67,0.02,6.58,106.14,0.09,0.09,2.862,6.16,17.48
"2022-06-18 19:56:02",1260,12.191,35.24,46.66,0.02,6.61,106.1,0.08,0.08,2.854,6.12,17.37
"2022-06-18 20:56:02",1261,12.195,35.25,46.66,0.02,6.61,106.1,0.09,0.09,2.854,6.12,17.35
"2022-06-18 21:56:02",1262,12.179,35.24,46.67,0.02,6.61,106.08,0.09,0.09,2.855,6.13,17.4
"2022-06-18 22:56:02",1263,12.219,35.28,46.67,0.02,6.61,105.96,0.09,0.09,2.853,6.12,17.36
"2022-06-18 23:56:02",1264,12.272,35.33,46.67,0.02,6.6,106.05,0.08,0.08,2.853,6.12,17.37
"2022-06-19 01:56:02",1265,12.128,35.21,46.69,0.02,6.59,105.94,0.09,0.09,2.901,6.14,17.43
"2022-06-19 02:56:02",1266,11.993,35.09,46.69,0.02,6.59,105.94,0.09,0.09,2.899,6.18,17.54
"2022-06-19 03:56:02",1267,11.805,34.92,46.69,0.02,6.6,105.97,0.09,0.09,2.896,6.24,17.71
"2022-06-19 04:56:02",1268,11.906,35.01,46.68,0.02,6.6,105.73,0.09,0.09,2.896,6.19,17.58
"2022-06-19 05:56:02",1269,11.899,35,46.68,0.02,6.6,105.64,0.09,0.09,2.901,6.21,17.62
"2022-06-19 06:56:02",1270,11.845,34.95,46.68,0.02,6.6,105.62,0.08,0.08,2.903,6.2,17.59
"2022-06-19 07:56:02",1271,11.855,34.97,46.7,0.02,6.6,105.57,0.09,0.09,2.908,6.2,17.59
"2022-06-19 08:56:02",1272,11.822,34.93,46.68,0.02,6.59,105.67,0.09,0.09,2.915,6.21,17.63
"2022-06-19 09:56:02",1273,11.808,34.93,46.7,0.02,6.59,105.76,0.08,0.08,2.923,6.22,17.65
"2022-06-19 10:56:02",1274,11.788,34.92,46.71,0.02,6.58,105.88,0.09,0.09,2.929,6.24,17.72
"2022-06-19 11:56:02",1275,11.767,34.91,46.72,0.02,6.58,105.9,0.08,0.08,2.935,6.21,17.61
"2022-06-19 13:56:02",1276,11.884,35.01,46.71,0.02,6.59,105.84,0.09,0.09,2.992,6.2,17.58
"2022-06-19 14:56:02",1277,11.931,35.05,46.7,0.02,6.6,105.88,0.08,0.08,2.998,6.2,17.6
"2022-06-19 15:56:03",1278,11.993,35.1,46.71,0.02,6.62,106.01,0.08,0.08,3.003,6.19,17.57
"2022-06-19 16:56:02",1279,12.386,35.46,46.72,0.02,6.61,106.8,0.07,0.07,3.011,6.07,17.22
"2022-06-19 17:56:03",1280,12.832,35.86,46.72,0.02,6.6,107.15,0.08,0.08,3.02,5.93,16.81
"2022-06-19 18:56:02",1281,12.969,35.98,46.71,0.02,6.63,107.35,0.07,0.07,3.024,5.89,16.72
"2022-06-19 19:56:02",1282,13.321,36.32,46.75,0.02,6.62,107.7,0.07,0.07,3.03,5.8,16.46
"2022-06-19 20:56:02",1283,11.839,34.96,46.7,0.02,6.6,106.92,0.08,0.08,3.039,6.23,17.68
"2022-06-19 21:56:02",1284,12.035,35.15,46.72,0.02,6.64,106.91,0.08,0.08,3.041,6.17,17.49
"2022-06-19 22:56:02",1285,12.177,35.28,46.73,0.02,6.62,106.65,0.08,0.08,3.045,6.15,17.44
"2022-06-19 23:56:02",1286,11.865,34.99,46.71,0.02,6.61,106.45,0.08,0.08,3.045,6.26,17.76
"2022-06-20 01:56:02",1287,11.814,34.94,46.71,0.02,6.61,106.47,0.09,0.09,2.956,6.28,17.81
"2022-06-20 02:56:02",1288,11.58,34.73,46.7,0.02,6.6,106.1,0.09,0.09,2.956,6.32,17.93
"2022-06-20 03:56:02",1289,11.679,34.83,46.72,0.02,6.61,106.15,0.09,0.09,2.953,6.3,17.88
"2022-06-20 04:56:02",1290,11.788,34.92,46.7,0.02,6.62,106.14,0.09,0.09,2.949,6.28,17.82
"2022-06-20 05:56:03",1291,11.872,34.99,46.7,0.02,6.62,106.15,0.09,0.09,2.947,6.25,17.73
"2022-06-20 06:56:02",1292,11.912,35.02,46.69,0.02,6.62,106.09,0.09,0.09,2.946,6.25,17.73
"2022-06-20 07:56:02",1293,12.008,35.12,46.71,0.02,6.62,106.54,0.09,0.09,2.943,6.22,17.64
"2022-06-20 08:56:02",1294,12.248,35.32,46.69,0.02,6.63,106.71,0.08,0.08,2.939,6.16,17.48
"2022-07-31 20:56:02",2204,15.393,37.91,46.42,0.02,6.59,104.84,1.05,1.05,2.912,6.78,18
"2022-07-31 21:56:02",2205,15.439,37.95,46.43,0.02,6.59,104.86,1.09,1.09,2.914,6.78,17.98
"2022-07-31 22:56:02",2206,15.537,38.05,46.44,0.02,6.58,104.9,1.06,1.06,2.912,6.8,18.04
"2022-07-31 23:56:02",2207,15.661,38.16,46.45,0.02,6.56,104.93,1.07,1.07,2.916,6.72,17.82
"2022-08-01 01:56:02",2208,15.592,38.09,46.44,0.02,6.55,104.77,1.07,1.07,2.939,6.74,17.88
"2022-08-01 02:56:02",2209,15.588,38.12,46.47,0.02,6.58,104.72,1.05,1.05,2.937,6.71,17.8
"2022-08-01 03:56:02",2210,15.518,38.02,46.43,0.02,6.59,104.61,1.05,1.05,2.936,6.76,17.94
"2022-08-01 04:56:02",2211,15.467,37.98,46.43,0.02,6.59,104.52,1.02,1.02,2.936,6.77,17.96
"2022-08-01 05:56:02",2212,15.404,37.92,46.44,0.02,6.58,104.45,1.05,1.05,2.936,6.79,18.02
"2022-08-01 06:56:02",2213,15.386,37.9,46.43,0.02,6.58,104.48,1.03,1.03,2.936,6.82,18.1
"2022-08-01 07:56:02",2214,15.361,37.89,46.44,0.02,6.56,104.36,1.04,1.04,2.936,6.8,18.04
"2022-08-01 08:56:02",2215,15.422,37.94,46.43,0.02,6.57,104.47,1.04,1.04,2.941,6.8,18.05
"2022-08-01 09:56:02",2216,15.429,37.94,46.43,0.02,6.58,104.51,1.02,1.02,2.94,6.77,17.97
"2022-08-01 10:56:02",2217,15.484,37.99,46.43,0.02,6.58,104.54,1.03,1.03,2.943,6.77,17.97
"2022-08-01 11:56:02",2218,15.507,38.01,46.43,0.02,6.58,104.68,1.04,1.04,2.943,6.78,17.99
"2022-08-01 13:56:02",2219,15.751,38.21,46.41,0.02,6.53,104.73,1.01,1.01,2.899,6.62,17.55
"2022-08-01 14:56:02",2220,15.749,38.22,46.42,0.02,6.58,104.88,1.03,1.03,2.897,6.65,17.64
"2022-08-01 15:56:02",2221,15.748,38.22,46.43,0.02,6.59,105.04,0.99,0.99,2.899,6.65,17.63
"2022-08-01 16:56:02",2222,15.793,38.27,46.44,0.02,6.61,105.08,1,1,2.896,6.6,17.51
"2022-08-01 17:56:02",2223,15.85,38.31,46.43,0.02,6.61,105.16,1.02,1.02,2.894,6.61,17.52
"2022-08-01 18:56:02",2224,15.885,38.35,46.43,0.02,6.6,105.29,1.03,1.03,2.892,6.56,17.41
"2022-08-01 19:56:02",2225,15.947,38.4,46.43,0.02,6.6,105.31,1,1,2.892,6.54,17.34
"2022-08-01 20:56:02",2226,15.959,38.42,46.43,0.02,6.6,105.3,1.02,1.02,2.891,6.54,17.33
"2022-08-01 21:56:02",2227,15.933,38.4,46.44,0.02,6.6,105.22,0.98,0.98,2.889,6.53,17.32
"2022-08-01 22:56:02",2228,15.883,38.35,46.44,0.02,6.6,105.19,1.01,1.01,2.888,6.55,17.36
"2022-08-01 23:56:02",2229,15.864,38.33,46.43,0.02,6.6,105.04,1.03,1.03,2.886,6.54,17.34
"2022-08-02 01:56:02",2230,16.004,38.46,46.44,0.02,6.56,104.84,1.01,1.01,2.911,6.5,17.23
"2022-08-02 02:56:02",2231,15.962,38.42,46.44,0.02,6.59,104.79,1.03,1.03,2.908,6.47,17.15
"2022-08-02 03:56:02",2232,15.905,38.39,46.46,0.02,6.6,104.78,1.02,1.02,2.899,6.51,17.25
"2022-08-02 04:56:02",2233,15.9,38.36,46.43,0.02,6.6,104.7,1.01,1.01,2.892,6.54,17.35
"2022-08-02 05:56:02",2234,15.885,38.34,46.43,0.02,6.58,104.62,1,1,2.883,6.56,17.4
"2022-08-02 06:56:02",2235,15.848,38.31,46.43,0.02,6.57,104.51,1.03,1.03,2.87,6.58,17.45
"2022-08-02 07:56:02",2236,15.762,38.24,46.43,0.02,6.57,104.38,1.03,1.03,2.863,6.61,17.54
"2022-08-02 08:56:03",2237,15.631,38.09,46.39,0.02,6.57,104.23,1.02,1.02,2.859,6.75,17.9
"2022-08-02 09:56:02",2238,15.668,38.15,46.43,0.02,6.57,104.23,1.01,1.01,2.85,6.66,17.65
"2022-08-02 10:56:02",2239,15.632,38.12,46.43,0.02,6.56,104.27,1.02,1.02,2.839,6.68,17.71
"2022-08-02 11:56:02",2240,15.517,38.03,46.44,0.02,6.56,104.28,1.02,1.02,2.828,6.74,17.89
"2022-08-02 13:56:02",2241,14.975,37.54,46.43,0.02,6.54,103.86,1.08,1.08,2.922,7.01,18.61
"2022-08-02 14:56:02",2242,14.853,37.42,46.42,0.02,6.54,103.64,1.06,1.06,2.907,7.04,18.69
"2022-08-02 15:56:02",2243,14.584,37.21,46.45,0.02,6.53,103.5,1.06,1.06,2.888,7.14,18.96
"2022-08-02 16:56:02",2244,14.363,37,46.43,0.02,6.54,103.36,1.08,1.08,2.883,7.22,19.19
"2022-08-02 17:56:02",2245,14.314,36.98,46.46,0.02,6.53,103.3,1.09,1.09,2.877,7.22,19.17
"2022-08-02 18:56:02",2246,14.257,36.91,46.44,0.02,6.56,103.21,1.09,1.09,2.873,7.23,19.21
"2022-08-02 19:56:03",2247,14.519,37.08,46.36,0.02,6.56,103.37,1.07,1.07,2.868,7.12,18.92
"2022-08-02 20:56:02",2248,14.537,37.16,46.44,0.02,6.57,103.25,1.08,1.08,2.868,7.1,18.85
"2022-08-02 21:56:02",2249,15.287,37.79,46.4,0.02,6.59,103.44,1.04,1.04,2.868,6.83,18.13
"2022-08-02 22:56:02",2250,15.082,37.62,46.41,0.02,6.58,103.42,1.04,1.04,2.872,6.94,18.41
"2022-08-02 23:56:02",2251,15.011,37.55,46.4,0.02,6.58,103.49,1.05,1.05,2.883,6.95,18.46
"2022-08-03 01:56:02",2252,15.023,37.56,46.41,0.02,6.55,103.48,1.06,1.06,2.889,6.95,18.45
"2022-08-03 02:56:02",2253,15.032,37.56,46.4,0.02,6.57,103.36,1.04,1.04,2.88,6.95,18.45
"2022-08-03 03:56:02",2254,15.055,37.58,46.39,0.02,6.59,103.29,1.05,1.05,2.882,6.95,18.46
"2022-08-03 04:56:02",2255,14.799,37.37,46.41,0.02,6.56,103.26,1.07,1.07,2.891,7.07,18.79
"2022-08-03 05:56:02",2256,14.96,37.49,46.38,0.02,6.58,103.16,1.05,1.05,2.889,7,18.58
"2022-08-03 06:56:02",2257,14.905,37.45,46.39,0.02,6.56,103.07,1.07,1.07,2.886,7.03,18.68
"2022-08-03 07:56:02",2258,15.015,37.52,46.36,0.02,6.56,103.11,1.07,1.07,2.883,6.96,18.48
"2022-08-03 08:56:02",2259,15.028,37.51,46.34,0.02,6.56,103.04,1.06,1.06,2.878,6.94,18.43
"2022-08-03 09:56:02",2260,14.919,37.46,46.4,0.02,6.57,103.09,1.05,1.05,2.881,7.04,18.68
"2022-08-03 10:56:02",2261,14.974,37.51,46.39,0.02,6.57,103.12,1.04,1.04,2.887,6.96,18.49
"2022-08-03 11:56:02",2262,14.973,37.49,46.37,0.02,6.56,103.26,1.03,1.03,2.896,7,18.59
"2022-08-03 13:56:02",2263,14.993,37.45,46.3,0.02,6.54,103.31,1.02,1.02,2.971,6.96,18.49
"2022-08-03 14:56:02",2264,15,37.49,46.35,0.02,6.58,103.34,1.07,1.07,2.975,6.95,18.47
"2022-08-03 15:56:02",2265,14.99,37.45,46.31,0.02,6.58,103.32,1.04,1.04,2.974,6.95,18.46
"2022-08-03 16:56:02",2266,15.016,37.51,46.35,0.02,6.59,103.46,1.05,1.05,2.976,6.96,18.49
"2022-08-03 17:56:02",2267,15.225,37.56,46.18,0.02,6.59,103.45,1.03,1.03,2.983,6.8,18.05
"2022-08-03 18:56:02",2268,15.316,37.67,46.22,0.02,6.58,103.54,1.06,1.06,2.986,6.74,17.88
"2022-08-03 19:56:02",2269,15.18,37.57,46.25,0.02,6.58,103.42,1.05,1.05,2.994,6.93,18.4
"2022-08-03 20:56:02",2270,15.235,37.67,46.3,0.02,6.58,103.42,1.04,1.04,3.002,6.84,18.15
"2022-08-03 21:56:02",2271,15.237,37.65,46.28,0.02,6.58,103.45,1.02,1.02,3.007,6.83,18.14
"2022-08-03 22:56:02",2272,15.228,37.6,46.23,0.02,6.58,103.33,1.04,1.04,3.011,6.85,18.19
"2022-08-03 23:56:02",2273,15.25,37.62,46.22,0.02,6.58,103.35,1,1,3.014,6.83,18.14
"2022-08-04 01:56:02",2274,15.146,37.4,46.07,0.02,6.55,103.14,1.04,1.04,2.989,7.21,19.16
"2022-08-04 02:56:02",2275,15.124,37.42,46.12,0.02,6.57,103.05,1.01,1.01,2.998,7.17,19.04
"2022-08-04 03:56:02",2276,15.029,37.32,46.1,0.02,6.57,102.92,1.06,1.06,2.999,7.26,19.29
"2022-08-04 04:56:02",2277,14.907,37.27,46.17,0.02,6.56,102.87,1.04,1.04,3.003,7.27,19.33
"2022-08-04 05:56:02",2278,14.888,37.28,46.2,0.02,6.57,102.79,1.07,1.07,3.004,7.27,19.32
"2022-08-04 06:56:02",2279,14.939,37.37,46.26,0.02,6.56,102.79,1.04,1.04,3.009,7.06,18.76
"2022-08-04 07:56:02",2280,14.856,37.32,46.29,0.02,6.56,102.63,1.06,1.06,3.01,7.13,18.95
"2022-08-04 08:56:02",2281,14.949,37.38,46.27,0.02,6.57,102.57,1.07,1.07,3.016,7.01,18.62
"2022-08-04 09:56:02",2282,14.912,37.36,46.27,0.02,6.57,102.7,1.06,1.06,3.019,7.06,18.74
"2022-08-04 10:56:02",2283,15.059,37.37,46.12,0.02,6.57,102.82,1.03,1.03,3.017,7.09,18.83
"2022-08-04 11:56:02",2284,14.848,37.29,46.26,0.02,6.57,102.77,1.06,1.06,3.019,7.15,18.99
"2022-08-04 13:56:02",2285,14.832,37.31,46.3,0.02,6.54,102.87,1.05,1.05,2.99,7.13,18.94
"2022-08-04 14:56:02",2286,14.957,37.32,46.18,0.02,6.58,102.96,1.06,1.06,2.994,7.2,19.14
"2022-08-04 15:56:02",2287,14.964,37.3,46.15,0.02,6.58,103.01,1.05,1.05,2.996,7.25,19.27
"2022-08-04 16:56:02",2288,14.967,37.32,46.17,0.02,6.58,103.06,1.05,1.05,2.998,7.23,19.21
"2022-08-04 17:56:02",2289,14.98,37.32,46.15,0.02,6.58,103.09,1.08,1.08,2.997,7.24,19.25
"2022-08-04 18:56:02",2290,15.004,37.29,46.09,0.02,6.57,103.08,1.03,1.03,3.003,7.22,19.19
"2022-08-04 19:56:03",2291,14.973,37.26,46.08,0.02,6.57,102.96,1.01,1.01,3.005,7.22,19.2
"2022-08-04 20:56:02",2292,14.952,37.23,46.07,0.02,6.57,102.88,1.03,1.03,3.006,7.17,19.05
"2022-08-04 21:56:02",2293,14.943,37.23,46.09,0.02,6.57,102.82,1.06,1.06,3.011,7.16,19.03
"2022-08-04 22:56:02",2294,14.92,37.22,46.1,0.02,6.56,102.71,1.05,1.05,3.019,7.16,19.01
"2022-08-04 23:56:02",2295,14.868,37.19,46.11,0.02,6.55,102.71,1.06,1.06,3.02,7.25,19.28
"2022-08-05 01:56:02",2296,14.839,37.14,46.08,0.02,6.57,102.48,1.05,1.05,2.919,7.25,19.26
"2022-08-05 02:56:02",2297,14.837,37.12,46.06,0.02,6.58,102.43,1.04,1.04,2.92,7.27,19.32
"2022-08-05 03:56:02",2298,14.822,37.11,46.07,0.02,6.58,102.43,1.09,1.09,2.922,7.21,19.17
